,Artist,Title,vader_sentiment,textblob_subjectivity,NRC_emotion_vector_norm,NRC_emotion_dominant
131,Ariana Grande,"​thank u, next (live)",0.9999,0.7639618406285072,"[2.67598899e-01 8.97694299e-05 3.01142889e-08 6.04861661e-07
 4.90124480e-03 7.27409225e-01 2.22516170e-07 4.07552581e-09]",trust
132,Ariana Grande,Love The Way You Lie,0.958,0.3881473464806797,"[9.02626706e-04 9.89850376e-01 6.66955937e-03 1.22157241e-04
 8.23089015e-07 4.09791891e-08 8.23089015e-07 2.45359377e-03]",sadness
133,Ariana Grande,"​imagine / My Favorite Things / 7 rings / thank u, next (Live at the 62nd Grammy Awards)",0.9996,0.6053645789973916,"[8.73433755e-01 1.45878292e-05 2.16502582e-03 2.93004383e-04
 5.88515035e-03 1.18206405e-01 1.97424800e-06 9.82920202e-08]",joy
134,Ariana Grande,Leave Me Lonely (Reprise),-0.9832,0.1749999999999999,"[2.46614484e-03 2.46614484e-03 2.24883300e-06 9.94913837e-01
 6.11296189e-06 1.66167532e-05 6.11296189e-06 1.22782122e-04]",fear
135,Ariana Grande,I Won’t Say (I’m in Love),0.9902,0.3802521008403361,"[0.91468374 0.00616309 0.01675302 0.00226727 0.04553942 0.00616309
 0.00616309 0.00226727]",joy
136,Ariana Grande,La Vie En Rose,0.9906,0.38,"[6.33413910e-02 4.68033092e-01 2.87569470e-06 4.68033092e-01
 2.87569470e-06 4.26790936e-04 1.57007611e-04 2.87569470e-06]",others
137,Ariana Grande,​break your heart right back (live),0.9952,0.5290123456790122,"[9.97216061e-01 4.52735391e-05 2.25403679e-06 6.12710724e-06
 9.09343342e-04 9.09343342e-04 9.09343342e-04 2.25403679e-06]",joy
138,Ariana Grande,Problem (Spanglish Version),-0.9952,0.833939393939394,"[3.73504336e-12 7.31058579e-01 9.25824687e-15 2.68941421e-01
 2.51665242e-14 3.40591868e-15 3.40591868e-15 5.05483151e-13]",sadness
139,Ariana Grande,ABC,0.9953,0.4048253968253966,"[9.99999126e-01 1.02618707e-10 3.77513125e-11 1.38879317e-11
 2.78946566e-10 4.13993410e-08 2.78946566e-10 8.31527993e-07]",joy
140,Ariana Grande,Stick Around,0.9989,0.4123563218390803,"[9.99999916e-01 4.13993737e-08 1.38879427e-11 7.58255979e-10
 2.78946786e-10 4.13993737e-08 1.02618788e-10 3.77513423e-11]",joy
141,Ariana Grande,The Christmas Song (Chestnuts Roasting On An Open Fire),0.9601,0.5453373015873015,"[9.38275512e-01 2.32575247e-03 8.55596518e-04 2.32575247e-03
 6.32205067e-03 4.67139871e-02 8.55596518e-04 2.32575247e-03]",joy
142,Ariana Grande,I Have Nothing,0.9845,0.6047123015873016,"[3.97150373e-01 2.67597816e-03 2.67597816e-03 5.37484582e-02
 1.46103457e-01 3.97150373e-01 3.62154262e-04 1.33229108e-04]",others
143,Ariana Grande,"Oh, Darling",0.0772,0.875,"[0.08410001 0.22860754 0.22860754 0.22860754 0.08410001 0.03093867
 0.08410001 0.03093867]",others
144,Ariana Grande,​side to side (live),0.9756,0.6080492424242424,"[9.89265431e-01 6.66561804e-03 3.31861581e-04 3.31861581e-04
 2.45214384e-03 6.07825688e-06 4.49125811e-05 9.02093306e-04]",joy
145,Ariana Grande,Sweetener World Tour Dates,0.34,0.595959595959596,"[0.37807477 0.05116686 0.05116686 0.05116686 0.13908594 0.13908594
 0.13908594 0.05116686]",joy
146,Ariana Grande,Suitcase,0.9965,0.5574074074074074,"[6.52364733e-03 1.77331120e-02 1.19484769e-04 8.82879660e-04
 9.68195110e-01 1.61705050e-05 5.94879635e-06 6.52364733e-03]",anticipation
147,Ariana Grande,Unreleased Songs [Discography List],0.4784,0.3208333333333333,"[0.12163236 0.04474604 0.12163236 0.12163236 0.12163236 0.33063102
 0.01646115 0.12163236]",trust
148,Ariana Grande,Santa Tell Me (Dirty Version),0.9987,0.673387602735429,"[9.97411229e-01 2.47233526e-03 2.25447793e-06 4.52823998e-05
 6.12830640e-06 4.52823998e-05 8.29376082e-07 1.66584639e-05]",joy
149,Ariana Grande,​the light is coming (Demo),-0.9823,0.5639894179894182,"[2.50016746e-11 8.96288243e-02 6.62272411e-01 4.46235640e-03
 2.43636404e-01 3.38360871e-12 9.19760207e-12 3.71057751e-09]",anger
150,Ariana Grande,Have Yourself A Merry Little Christmas,0.9783,0.424074074074074,"[0.78326903 0.01434607 0.01434607 0.01434607 0.03899667 0.10600394
 0.01434607 0.01434607]",joy
151,Ariana Grande,Let It Rain,0.9602,0.6486507936507937,"[0.3604528  0.00660192 0.00242871 0.00242871 0.3604528  0.13260317
 0.13260317 0.00242871]",others
152,Ariana Grande,​r.e.m (live),0.992,0.5952614379084968,"[4.55492688e-04 4.99508385e-01 1.12905349e-06 4.55492688e-04
 8.34263959e-06 6.16442319e-05 1.12905349e-06 4.99508385e-01]",others
153,Ariana Grande,​god is a woman (live),0.9983,0.5495726495726496,"[9.98920474e-01 3.77105919e-11 7.57437486e-10 9.10897565e-04
 4.53509193e-05 1.23276580e-04 3.77105919e-11 2.78645679e-10]",joy
154,Ariana Grande,​​breathin (live),0.9688,0.3325757575757575,"[2.36774801e-03 1.74954229e-02 2.36774801e-03 2.36774801e-03
 9.55217722e-01 1.74954229e-02 3.20439847e-04 2.36774801e-03]",anticipation
155,Ariana Grande,​bad idea (live),-0.9647,0.3346666666666668,"[3.29667815e-05 7.26141684e-01 1.79992528e-03 2.67132597e-01
 8.17164813e-08 3.00618135e-08 1.10591231e-08 4.89270418e-03]",sadness
156,Ariana Grande,Grenade,-0.0704,0.5923148148148147,"[2.35357578e-03 9.49500239e-01 7.89536717e-07 4.72728333e-02
 7.89536717e-07 1.06852175e-07 5.83393110e-06 8.65832144e-04]",sadness
157,Ariana Grande,Rollercoaster,0.9032,0.531111111111111,"[0.01285135 0.01285135 0.09495936 0.09495936 0.01285135 0.0349336
 0.70166003 0.0349336 ]",surprise
158,Ariana Grande,"​break up with your girlfriend, i’m bored (live)",0.9939,0.2392857142857142,"[7.15232158e-01 4.81919637e-03 2.63119207e-01 6.52207306e-04
 6.52207306e-04 6.52207306e-04 1.30999339e-02 1.77288327e-03]",joy
159,Ariana Grande,Them Changes (BBC Radio 1 Live Lounge),-0.9297,0.5990740740740741,"[1.21966357e-04 9.88303626e-01 9.01216253e-04 6.65913745e-03
 9.01216253e-04 3.31538932e-04 3.31538932e-04 2.44975976e-03]",sadness
160,Ariana Grande,Not Afraid of Love,-0.9941,0.4148770619358853,"[9.99982985e-01 2.06111855e-09 5.60270111e-09 3.05897116e-07
 1.67014166e-05 1.02617050e-10 1.38877076e-11 3.77507031e-11]",joy
161,Ariana Grande,​tattooed heart (live),0.981,0.5282828282828282,"[4.48550484e-01 8.21548869e-03 3.02230939e-03 2.23320136e-02
 4.48550484e-01 6.07047068e-02 8.21548869e-03 4.09025097e-04]",others
162,Ariana Grande,​successful (live),0.9988,0.3301870748299321,"[1.00000000e+00 7.78113224e-20 1.05306174e-20 2.54366565e-13
 3.77513454e-11 9.35762297e-14 2.78946809e-10 1.56288219e-18]",joy
163,Ariana Grande,Almost Is Never Enough (Soundtrack Version),0.9809,0.5587301587301587,"[0.19702994 0.00980954 0.53558291 0.00360873 0.0266651  0.19702994
 0.00360873 0.0266651 ]",anger
164,Ariana Grande,​goodnight n go (live),0.9859,0.416374269005848,"[7.20228208e-01 2.64957151e-01 2.41609647e-04 1.31914398e-02
 6.56763114e-04 2.41609647e-04 2.41609647e-04 2.41609647e-04]",joy
165,Ariana Grande,​on top of everything*,0.8912,0.6138888888888889,"[0.05116686 0.05116686 0.13908594 0.05116686 0.13908594 0.37807477
 0.05116686 0.13908594]",trust
166,Ariana Grande,​needy (live),0.9822,0.342901234567901,"[9.62546197e-01 8.00384807e-07 1.76296486e-02 4.36995298e-05
 6.48558526e-03 6.48558526e-03 6.48558526e-03 3.22898277e-04]",joy
167,Ariana Grande,​dangerous woman (live),0.9858,0.3361742424242424,"[1.65894223e-05 6.69265060e-03 3.03845867e-07 9.93277419e-01
 8.25938700e-07 6.10290739e-06 5.56513118e-09 6.10290739e-06]",fear
168,Ariana Grande,I Don’t Want To Be Alone For Christmas,-0.0369,0.50625,"[7.30758364e-01 3.31763784e-05 4.48993457e-06 3.31763784e-05
 2.68830979e-01 2.45142121e-04 9.01827465e-05 4.48993457e-06]",joy
169,Ariana Grande,​be alright (live),0.9975,0.494047619047619,"[9.99963399e-01 6.14398747e-06 2.26024668e-06 2.26024668e-06
 1.67010895e-05 2.26024668e-06 8.31498284e-07 6.14398747e-06]",joy
170,Ariana Grande,​only 1 (live),0.991,0.2880658436213992,"[9.96009667e-01 1.66350554e-05 1.22917358e-04 1.22917358e-04
 2.46886113e-03 9.08243253e-04 3.34124020e-04 1.66350554e-05]",joy
171,Ariana Grande,​sweetener (live),0.9926,0.4876623376623376,"[8.73688967e-01 7.26497468e-07 1.18240944e-01 1.97482486e-06
 5.88686995e-03 2.67263482e-07 2.16565843e-03 1.45920917e-05]",joy
172,Ariana Grande,​love me harder (live),0.9933,0.6187500000000001,"[9.99980697e-01 6.14409375e-06 2.26028578e-06 6.14409375e-06
 8.31512668e-07 8.31512668e-07 2.26028578e-06 8.31512668e-07]",joy
173,Ariana Grande,One Last Time (Fedez Remix),0.9935,0.7075757575757575,"[2.63841381e-01 2.40592197e-04 8.85089229e-05 6.53997396e-04
 7.17195230e-01 1.31358889e-02 1.19783801e-05 4.83242345e-03]",anticipation
174,Ariana Grande,34+35 (Remix) (Clean),0.9995,0.4361564625850338,"[9.99604515e-01 1.23360997e-04 1.66950955e-05 1.23360997e-04
 2.25943548e-06 1.23360997e-04 6.14178241e-06 3.05781341e-07]",joy
175,Ariana Grande,​in my head interlude (live),0.9932,0.3194444444444443,"[2.46948306e-03 6.12123652e-06 2.25187707e-06 2.25187707e-06
 9.96260572e-01 3.34208190e-04 9.08472049e-04 1.66392460e-05]",anticipation
176,Ariana Grande,Side to Side (Slushii Remix),-0.831,0.6266666666666667,"[2.01216655e-03 4.04154455e-02 1.48680115e-02 1.09860571e-01
 1.48680115e-02 7.40234706e-04 5.46963577e-03 8.11765923e-01]",disgust
177,Ariana Grande,​everytime (live),0.9496,0.8216593406593407,"[0.42875112 0.00785285 0.00785285 0.05802515 0.42875112 0.05802515
 0.0028889  0.00785285]",others
178,Ariana Grande,Born This Way / Express Yourself,0.9996,0.524617839889579,"[1.00000000e+00 1.75879220e-25 5.90009054e-29 1.75879220e-25
 2.31952283e-16 7.78113224e-20 5.90009054e-29 2.17052201e-29]",joy
179,Ariana Grande,​nasa (live),0.9935,0.4961004273504273,"[9.97457194e-01 4.52844865e-05 1.51912529e-08 6.12858881e-06
 2.47244919e-03 1.66592316e-05 2.25458183e-06 1.51912529e-08]",joy
180,Ariana Grande,​fake smile (live),0.9474,0.3803459119496853,"[9.98079165e-01 3.34818259e-04 3.34818259e-04 1.12319013e-07
 5.59203439e-09 3.34818259e-04 9.10130390e-04 6.13241033e-06]",joy
181,Ariana Grande,​make up (live),0.978,0.4226708074534161,"[8.66809675e-01 1.58761730e-02 7.20777139e-07 1.17309933e-01
 7.20777139e-07 9.75465782e-08 1.95927540e-06 7.20777139e-07]",joy
182,Ariana Grande,​get well soon (live),0.9936,0.6146575646575646,"[1.31430506e-02 8.85571782e-05 4.83505810e-03 8.85571782e-05
 2.63985228e-01 7.17586248e-01 2.40723368e-04 3.25783652e-05]",trust
183,Ariana Grande,​break free (live),0.9821,0.3977678571428571,"[0.08090246 0.59779284 0.0040279  0.2199157  0.08090246 0.0040279
 0.01094896 0.00148178]",sadness
184,Ariana Grande,​​no tears left to cry (live),0.9879,0.7256613756613757,"[4.53897881e-05 9.99776614e-01 2.25982448e-06 1.66979699e-05
 1.66979699e-05 2.25982448e-06 1.23382236e-04 1.66979699e-05]",sadness
185,Ariana Grande,​you’ll never know (live),0.7296,0.5425,"[3.34555112e-04 9.09415082e-04 3.34555112e-04 1.23075948e-04
 3.34555112e-04 3.34555112e-04 3.34555112e-04 9.97294733e-01]",disgust
186,Ariana Grande,Better Days - Live from One Love Manchester,0.9995,0.5223809523809524,"[0.45144007 0.00826841 0.06109577 0.45144007 0.00304178 0.02247588
 0.00111901 0.00111901]",others
187,Ariana Grande,​right there (live),0.994,0.4765151515151514,"[9.72484463e-01 4.41507263e-05 4.41507263e-05 2.41054798e-03
 6.55254877e-03 1.78116743e-02 3.26232194e-04 3.26232194e-04]",joy
188,Ariana Grande,It Ain’t Right,0.9947,0.4269614512471656,"[9.90850919e-01 1.11505581e-07 1.50906394e-08 1.50906394e-08
 2.45607387e-03 6.67630098e-03 1.65488956e-05 1.50906394e-08]",joy
189,Ariana Grande,​the light is coming (live),-0.4915,0.5273251028806585,"[1.33936953e-04 1.46879704e-01 3.99260429e-01 5.40340233e-02
 3.99260429e-01 1.81263954e-05 4.92726514e-05 3.64078385e-04]",others
190,Ariana Grande,Feminism (Quotes),0.7524,0.511393511002886,"[4.68310487e-01 7.13235923e-09 1.93877625e-08 5.27014025e-08
 4.68310487e-01 6.33789324e-02 7.13235923e-09 7.13235923e-09]",others
191,Ariana Grande,Only Girl (In the World),0.999,0.1582433862433863,"[9.98006907e-01 9.10064500e-04 3.34794020e-04 3.34794020e-04
 1.66684128e-05 1.66684128e-05 4.53094435e-05 3.34794020e-04]",joy
192,Ariana Grande,​into you (live),-0.8482,0.4722222222222223,"[9.99046083e-01 1.66857688e-05 6.13835129e-06 9.11012106e-04
 1.66857688e-05 2.25817324e-06 3.05610515e-07 8.30735510e-07]",joy
193,Ariana Grande,Stick Together,0.9496,0.4791666666666668,"[0.6697002  0.01226599 0.00166002 0.03334241 0.03334241 0.24636893
 0.00166002 0.00166002]",joy
194,Ariana Grande,Let Me Love You / Baby Loves,0.9994,0.5461676030824966,"[9.99999885e-01 2.54366535e-13 9.35762189e-14 5.10908844e-12
 7.58255955e-10 1.12535162e-07 1.87952860e-12 2.06115338e-09]",joy
195,Ariana Grande,Just For Now,-0.6876,0.5135487528344671,"[0.01212362 0.66192734 0.08958212 0.08958212 0.03295542 0.01212362
 0.08958212 0.01212362]",sadness
196,Ariana Grande,More,-0.4215,0.4375,"[0.2001849  0.07364391 0.07364391 0.02709208 0.02709208 0.54415897
 0.02709208 0.02709208]",trust
197,Ariana Grande,Focus (Meaning),0.9943,0.5222151360544218,"[4.67887359e-01 4.26658044e-04 2.12420532e-05 4.26658044e-04
 6.33216682e-02 4.67887359e-01 2.12420532e-05 7.81451467e-06]",others
198,Ariana Grande,​lovin’ you lately,0.9982,0.2308970099667773,"[9.99993850e-01 1.02618165e-10 3.44245594e-14 5.60276198e-09
 3.44245594e-14 6.14417457e-06 1.26640877e-14 5.10905761e-12]",joy
199,Ariana Grande,The Way (JdB Radio Edit),0.9995,0.4488095238095233,"[1.00000000e+00 2.31952283e-16 3.13913279e-17 1.71390843e-15
 8.53304763e-17 2.86251858e-20 7.78113224e-20 3.13913279e-17]",joy
200,Ariana Grande,Into You (3LAU Remix),-0.9771,0.4964285714285715,"[9.99078746e-01 8.30762670e-07 2.25824707e-06 9.11041891e-04
 6.13855197e-06 8.30762670e-07 4.13612378e-08 1.12431501e-07]",joy
201,Ariana Grande,Open Letter to Fans,0.9996,0.51175493025493,"[2.68940213e-01 1.50681727e-09 1.37403949e-12 7.50200143e-11
 4.49175897e-06 7.31055294e-01 2.03925542e-10 1.85956024e-13]",trust
202,Ariana Grande,Bang Bang (3LAU Remix),0.9532,0.3721052631578948,"[2.08764223e-19 3.63098381e-01 3.63098381e-01 1.33576430e-01
 1.69163402e-15 1.13981403e-17 6.65037883e-03 1.33576430e-01]",others
203,Ariana Grande,Break Free (Zedd’s Extended Mix),0.9811,0.4178571428571427,"[6.16367720e-05 4.99447936e-01 4.55437566e-04 4.99447936e-01
 6.16367720e-05 8.34163000e-06 4.55437566e-04 6.16367720e-05]",others
204,Ariana Grande,Sweetener World Tour Costumes,0.21,0.288095238095238,"[0.30514784 0.04129727 0.04129727 0.04129727 0.11225762 0.30514784
 0.11225762 0.04129727]",others
205,Ariana Grande,Into You / Dangerous Woman Medley,0.9895,0.4772697622012694,"[1.19189276e-01 1.08686551e-04 1.34129860e-08 8.80696245e-01
 2.69407025e-07 9.91093058e-08 4.49955552e-12 5.41118475e-06]",fear
206,Ariana Grande,I’m Every Woman/Vogue,0.9083,0.5295051353874884,"[9.99790742e-01 1.66982058e-05 1.23383980e-04 4.53904295e-05
 6.14292663e-06 1.66982058e-05 8.31354715e-07 1.12511626e-07]",joy
207,Ariana Grande,Be Alright [Justin Bieber Cover],0.9788,0.5333900226757371,"[3.14186692e-03 4.66294395e-01 4.25205449e-04 4.66294395e-01
 6.31060840e-02 4.25205449e-04 1.56424343e-04 1.56424343e-04]",others
208,Ariana Grande,Cat’s Broadway Song,0.9766,0.4,"[0.70166003 0.0349336  0.01285135 0.01285135 0.01285135 0.09495936
 0.09495936 0.0349336 ]",joy
209,Ariana Grande,Right There/You’ll Never Know/Break Your Heart Right Back,0.9981,0.4886463844797178,"[9.99516837e-01 1.23350177e-04 1.52226212e-08 1.66936311e-05
 8.31126955e-07 6.14124370e-06 8.31126955e-07 3.35300545e-04]",joy
210,Ariana Grande,Goodnight n go (live at the BBC),0.984,0.4163398692810458,"[9.43970475e-01 4.69975226e-02 3.16666816e-04 6.36042303e-03
 8.60789652e-04 3.16666816e-04 8.60789652e-04 3.16666816e-04]",joy
211,Ariana Grande,In My Head (Music Video Version),0.9945,0.2935897435897434,"[4.50863293e-05 6.69140457e-03 3.03789298e-07 8.25784927e-07
 9.93092491e-01 4.50863293e-05 1.22557350e-04 2.24471616e-06]",anticipation
212,Ariana Grande,Right There (7th Heaven Radio Mix),0.9898,0.4415499533146593,"[1.17571028e-01 5.85351682e-03 2.91429442e-04 8.68738923e-01
 7.92187357e-04 7.92187357e-04 1.07210900e-04 5.85351682e-03]",fear
213,Ariana Grande,Rolling in the Deep,0.9985,0.5646296296296295,"[3.35326770e-04 9.99595012e-01 3.05778434e-07 4.53815433e-05
 8.31191960e-07 6.14172402e-06 1.66949368e-05 3.05778434e-07]",sadness
214,Ariana Grande,Bad Decisions [DWT Version],0.9954,0.3228006456820014,"[6.68597329e-03 3.03542718e-07 9.04848089e-04 1.22457872e-04
 9.28544217e-14 1.86503092e-12 9.28544217e-14 9.92286417e-01]",disgust
215,Ariana Grande,Positions (Clean),0.9952,0.4712121212121209,"[9.98925679e-01 2.25790109e-06 2.25790109e-06 2.25790109e-06
 1.23277222e-04 9.10902312e-04 1.66837578e-05 1.66837578e-05]",joy
216,Ariana Grande,Knew Better / Forever Boy [DWT Version],0.9993,0.424211502782931,"[7.31057340e-01 1.11339885e-08 2.03926112e-10 5.54328645e-10
 1.65243040e-06 3.02653185e-08 2.03926112e-10 2.68940966e-01]",joy
217,Ariana Grande,Baby I (Cosmic Dawn Radio Edit),0.999,0.2677655677655676,"[1.00000000e+00 4.07955867e-41 4.90609473e-35 1.10893902e-40
 1.64581143e-38 1.64581143e-38 1.10893902e-40 1.50078576e-41]",joy
218,Ariana Grande,Ariana Grande Tour Guide,-0.3956,0.4095238095238096,"[0.79056351 0.00532678 0.00195961 0.01447968 0.03935984 0.03935984
 0.10699114 0.00195961]",joy
219,Ariana Grande,Right There (Ralphi Rosario Radio),0.9884,0.3935897435897434,"[8.23398717e-01 2.04100136e-03 7.50842440e-04 1.11434899e-01
 5.54801691e-03 7.50842440e-04 4.09946082e-02 1.50810736e-02]",joy
220,Ariana Grande,Love Me Harder/breathin,0.9777,0.4629166666666665,"[0.66960946 0.01226433 0.03333789 0.01226433 0.24633555 0.01226433
 0.0016598  0.01226433]",joy
221,Ariana Grande,Side to Side (Phantoms Remix),-0.6715,0.6833333333333333,"[3.30876409e-04 2.44486435e-03 8.99415330e-04 6.64583033e-03
 8.99415330e-04 6.06021282e-06 2.44486435e-03 9.86328674e-01]",disgust
222,Ariana Grande,Problem (Dawin Remix),-0.9843,0.7859838274932616,"[2.75984449e-11 7.31058579e-01 4.60940970e-16 2.68941421e-01
 5.05483151e-13 6.84097055e-14 2.51665242e-14 9.25824687e-15]",sadness
223,Ariana Grande,One Last Time (Gazzo Remix),0.9783,0.535,"[1.17870960e-02 3.20406489e-02 3.20406489e-02 3.20406489e-02
 2.36750152e-01 1.17870960e-02 7.24224209e-08 6.43553637e-01]",disgust
224,Ariana Grande,Problem (Wayne G Radio Edit),-0.9909,0.8093726379440667,"[3.73504336e-12 7.31058579e-01 6.23815767e-17 2.68941421e-01
 6.84097055e-14 9.25824687e-15 3.40591868e-15 1.25296746e-15]",sadness
225,Ariana Grande,The Honeymoon Tour Costumes,0.9738,0.5231292517006803,"[0.21706792 0.21706792 0.07985482 0.21706792 0.07985482 0.02937695
 0.07985482 0.07985482]",others
226,Ariana Grande,Piano (Early Version),0.9958,0.4206400742115024,"[4.86619805e-01 4.86619805e-01 8.91275262e-03 8.91275262e-03
 2.20925050e-05 8.91275262e-03 2.01457568e-08 2.01457568e-08]",others
227,Ariana Grande,She Got Her Own (Demo Edit),0.0,0.0749999999999999,"[0.19419885 0.00966859 0.19419885 0.00966859 0.19419885 0.19419885
 0.19419885 0.00966859]",others
228,Ariana Grande,Open Letter Critiquing Sexism,0.9989,0.5634641180415827,"[8.75600547e-01 1.33353786e-08 2.44245979e-10 4.90581162e-09
 1.18499648e-01 5.89975008e-03 3.62493173e-08 6.63929405e-10]",joy
229,Ariana Grande,Touch It (Final Fantasy Brave Exvius Remix),0.8,0.4285714285714286,"[9.40202570e-01 6.33503508e-03 1.16030215e-04 6.33503508e-03
 4.68099296e-02 4.26851306e-05 1.16030215e-04 4.26851306e-05]",joy
230,Ariana Grande,One Last Time (Marshmello Remix),0.9984,0.5222222222222221,"[9.77653126e-02 3.59658486e-02 3.59658486e-02 3.59658486e-02
 3.59658486e-02 3.59658486e-02 1.20651981e-05 7.22393379e-01]",disgust
231,Ariana Grande,Everyday [DWT Version],-0.9838,0.4299682539682533,"[9.85137206e-01 8.19169879e-07 2.44191099e-03 1.10862588e-07
 6.63780228e-03 2.44191099e-03 8.98328852e-04 2.44191099e-03]",joy
232,Ariana Grande,"Thank u, next (Quotes)",0.7306,0.3905753968253967,"[5.55484307e-03 8.24411809e-01 5.55484307e-03 1.11572006e-01
 5.55484307e-03 5.55484307e-03 7.51766261e-04 4.10450471e-02]",sadness
233,Ariana Grande,Love Me Harder (DJ Class Remix),0.9981,0.6687037037037038,"[9.99999986e-01 2.06115359e-09 2.06115359e-09 2.06115359e-09
 2.06115359e-09 2.06115359e-09 2.06115359e-09 2.06115359e-09]",joy
234,Ariana Grande,Bang Bang (Dada Life Remix),-0.4588,0.5,"[3.26282834e-22 2.28944048e-01 2.28944048e-01 2.28944048e-01
 1.78144391e-20 3.26282834e-22 8.42238084e-02 2.28944048e-01]",others
235,Ariana Grande,The Way (Sidney Samson Remix),-0.7821,0.5,"[0.01069022 0.58366632 0.07899065 0.07899065 0.07899065 0.01069022
 0.07899065 0.07899065]",sadness
236,Ariana Grande,Sweetener World Tour Special Guests,-0.4588,0.311111111111111,"[0.03093867 0.08410001 0.22860754 0.22860754 0.03093867 0.08410001
 0.22860754 0.08410001]",others
237,Ariana Grande,Problem (Solo Version),-0.9943,0.8777777777777778,"[1.01529005e-11 7.31058579e-01 9.25824687e-15 2.68941421e-01
 1.85956859e-13 6.84097055e-14 1.85956859e-13 1.85956859e-13]",sadness
238,Ariana Grande,​love u (StarFox Remix),0.9983,0.5767374517374517,"[9.99999886e-01 1.12535162e-07 5.10908845e-12 1.02618785e-10
 7.58255957e-10 1.38879423e-11 1.02618785e-10 1.02618785e-10]",joy
